"Date","Result","WhiteElo","BlackElo","NMoves","game_id","Player","Name"
"2021.06.08","Jan-00",2555,2472,30,16058434,"BlackPlayerName","Srinath Narayanan"
"2021.06.08","1/2-1/2",2673,2573,51,16058438,"WhitePlayerName","Etienne Bacrot"
"2021.06.08","1/2-1/2",2673,2573,51,16058438,"BlackPlayerName","Vladislav Kovalev"
"2021.06.08","1/2-1/2",2782,2651,53,16058450,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.06.08","1/2-1/2",2782,2651,53,16058450,"BlackPlayerName","Nils Grandelius"
"2021.06.08","1/2-1/2",2595,2263,61,16058458,"WhitePlayerName","Andrey Evgenyevich Esipenko"
"2021.06.08","1/2-1/2",2595,2263,61,16058458,"BlackPlayerName","Anna M Sargsyan"
"2021.06.08","Jan-00",2748,2241,36,16058462,"WhitePlayerName","Baadur Jobava"
"2021.06.08","Jan-00",2748,2241,36,16058462,"BlackPlayerName","Grigory Gusarov"
"2021.06.08","0-1",2668,2642,33,16058464,"WhitePlayerName","Anton Korobov"
"2021.06.08","0-1",2668,2642,33,16058464,"BlackPlayerName","Axel Bachmann"
"2021.06.08","Jan-00",2754,2785,33,16058468,"WhitePlayerName","Piotr Veniamínovich Svidler"
"2021.06.08","Jan-00",2754,2785,33,16058468,"BlackPlayerName","SpeedofLight"
"2021.06.08","0-1",2629,2362,31,16058470,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.06.08","0-1",2629,2362,31,16058470,"BlackPlayerName","Eric S Rosen"
"2021.06.08","Jan-00",2622,2209,55,16058472,"WhitePlayerName","Alan Pichot"
"2021.06.08","Jan-00",2622,2209,55,16058472,"BlackPlayerName","Filip Dowgird"
"2021.06.08","0-1",2489,2740,50,16058482,"WhitePlayerName","Daniel Dardha"
"2021.06.08","0-1",2489,2740,50,16058482,"BlackPlayerName","Oleksandr Zoubov"
"2021.06.08","Jan-00",2900,2370,40,16058496,"WhitePlayerName","Hikaru Nakamura"
"2021.06.08","Jan-00",2900,2370,40,16058496,"BlackPlayerName","David Gavrilescu"
"2021.06.08","Jan-00",2507,2672,32,16058498,"WhitePlayerName","Vahap Sanal"
"2021.06.08","Jan-00",2507,2672,32,16058498,"BlackPlayerName","Federico Perez Ponsa"
"2021.06.08","Jan-00",2900,2644,35,16058500,"WhitePlayerName","Hikaru Nakamura"
"2021.06.08","Jan-00",2900,2644,35,16058500,"BlackPlayerName","Gata Kamsky"
"2021.06.08","Jan-00",2662,2441,38,16058510,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.08","Jan-00",2662,2441,38,16058510,"BlackPlayerName","Arseniy Nesterov"
"2021.06.08","1/2-1/2",2672,2285,43,16058512,"WhitePlayerName","Federico Perez Ponsa"
"2021.06.08","1/2-1/2",2672,2285,43,16058512,"BlackPlayerName","Alexey Maly"
"2021.06.08","1/2-1/2",2754,2748,66,16058520,"WhitePlayerName","Piotr Veniamínovich Svidler"
"2021.06.08","1/2-1/2",2754,2748,66,16058520,"BlackPlayerName","Baadur Jobava"
"2021.06.08","Jan-00",2370,2280,57,16058524,"WhitePlayerName","David Gavrilescu"
"2021.06.08","Jan-00",2370,2280,57,16058524,"BlackPlayerName","Lance Henderson de La Fuente"
"2021.06.08","Jan-00",2672,2355,46,16058530,"WhitePlayerName","Federico Perez Ponsa"
"2021.06.08","Jan-00",2672,2355,46,16058530,"BlackPlayerName","Dennis Wagner"
"2021.06.08","0-1",2503,2401,29,16058546,"WhitePlayerName","Emre Can"
"2021.06.08","0-1",2503,2401,29,16058546,"BlackPlayerName","Vignesh N R"
"2021.06.08","Jan-00",2651,2171,67,16058566,"WhitePlayerName","Nils Grandelius"
"2021.06.08","Jan-00",2651,2171,67,16058566,"BlackPlayerName","Aditya Mittal"
"2021.06.08","Jan-00",2436,2454,42,16058574,"WhitePlayerName","Denis Lazavik"
"2021.06.08","Jan-00",2436,2454,42,16058574,"BlackPlayerName","Maciej Klekowski"
"2021.06.08","Jan-00",2555,2593,46,16058592,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"2021.06.08","Jan-00",2555,2593,46,16058592,"BlackPlayerName","Anton Demchenko"
"2021.06.08","Jan-00",2595,2430,39,16058594,"WhitePlayerName","Andrey Evgenyevich Esipenko"
"2021.06.08","Jan-00",2595,2430,39,16058594,"BlackPlayerName","Nikoloz Petriashvili"
"2021.06.08","0-1",2584,2352,76,16058596,"WhitePlayerName","Andrew Tang"
"2021.06.08","0-1",2584,2352,76,16058596,"BlackPlayerName","Alexandros Papasimakopoulos"
"2021.06.08","Jan-00",2436,2498,44,16058600,"WhitePlayerName","Denis Lazavik"
"2021.06.08","Jan-00",2436,2498,44,16058600,"BlackPlayerName","Gevorg Harutjunyan"
"2021.06.08","1/2-1/2",2668,2541,42,16058602,"WhitePlayerName","Anton Korobov"
"2021.06.08","1/2-1/2",2668,2541,42,16058602,"BlackPlayerName","Volodar Murzin"
"2021.06.08","1/2-1/2",2662,2900,25,16058604,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.08","1/2-1/2",2662,2900,25,16058604,"BlackPlayerName","Hikaru Nakamura"
"2021.06.08","Jan-00",2782,2514,36,16058606,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.06.08","Jan-00",2782,2514,36,16058606,"BlackPlayerName","Sergey Drygalov"
"2021.06.08","Jan-00",2662,2617,49,16058608,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.08","Jan-00",2662,2617,49,16058608,"BlackPlayerName","Narayanan Sunilduth Lyna"
"2021.06.08","0-1",2651,2754,37,16058614,"WhitePlayerName","Nils Grandelius"
"2021.06.08","0-1",2651,2754,37,16058614,"BlackPlayerName","Peter Svidler"
"2021.06.08","0-1",2595,2555,45,16058618,"WhitePlayerName","Andrey Evgenyevich Esipenko"
"2021.06.08","0-1",2595,2555,45,16058618,"BlackPlayerName","Mohammad Amin Tabatabaei"
"2021.06.08","0-1",2628,2146,72,16058638,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.06.08","0-1",2628,2146,72,16058638,"BlackPlayerName","Garg Aradhya"
"2021.06.08","Jan-00",2748,2549,39,16058644,"WhitePlayerName","Baadur Jobava"
"2021.06.08","Jan-00",2748,2549,39,16058644,"BlackPlayerName","Denis Makhnyov"
"2021.06.08","0-1",2643,2105,46,16058650,"WhitePlayerName","Aleksandar Indjic"
"2021.06.08","0-1",2643,2105,46,16058650,"BlackPlayerName","Ismayil Shahaliyev"
"2021.06.08","Jan-00",2572,2711,53,16058654,"WhitePlayerName","Shamsiddin Vokhidov"
"2021.06.08","Jan-00",2572,2711,53,16058654,"BlackPlayerName","Greg Shahade"
"2021.06.08","Jan-00",2668,2723,35,16058656,"WhitePlayerName","Anton Korobov"
"2021.06.08","Jan-00",2668,2723,35,16058656,"BlackPlayerName","Andy Woodward"
"2021.06.08","Jan-00",2436,2280,35,16058664,"WhitePlayerName","Denis Lazavik"
"2021.06.08","Jan-00",2436,2280,35,16058664,"BlackPlayerName","Lance Henderson de La Fuente"
"2021.06.08","Jan-00",2370,2511,42,16058674,"WhitePlayerName","David Gavrilescu"
"2021.06.08","Jan-00",2370,2511,42,16058674,"BlackPlayerName","Victor Bologan"
"2021.06.08","0-1",2622,2735,84,16058686,"WhitePlayerName","Alan Pichot"
"2021.06.08","0-1",2622,2735,84,16058686,"BlackPlayerName","Santosh Gujrathi Vidit"
"2021.06.08","Jan-00",2507,2823,58,16058694,"WhitePlayerName","Vahap Sanal"
"2021.06.08","Jan-00",2507,2823,58,16058694,"BlackPlayerName","Arthur Guo"
"2021.06.08","0-1",2657,2261,99,16058696,"WhitePlayerName","Gawain Christopher Bernard Jones"
"2021.06.08","0-1",2657,2261,99,16058696,"BlackPlayerName","Jonah B Willow"
"2021.06.08","0-1",2541,2595,39,16058700,"WhitePlayerName","Volodar Murzin"
"2021.06.08","0-1",2541,2595,39,16058700,"BlackPlayerName","Andrey Esipenko"
"2021.06.08","1/2-1/2",2780,2781,34,16058868,"WhitePlayerName","Anish Giri"
"2021.06.08","1/2-1/2",2780,2781,34,16058868,"BlackPlayerName","Levon Aronian"
"2021.06.08","Jan-00",2770,2820,52,16058894,"WhitePlayerName","Wesley So"
"2021.06.08","Jan-00",2770,2820,52,16058894,"BlackPlayerName","Fabiano Caruana"
"2021.06.08","Jan-00",2572,2167,49,16058918,"WhitePlayerName","Shamsiddin Vokhidov"
"2021.06.08","Jan-00",2572,2167,49,16058918,"BlackPlayerName","Jonathan Pein"
"2021.06.08","Jan-00",2629,2484,34,16058920,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.06.08","Jan-00",2629,2484,34,16058920,"BlackPlayerName","Tsyhanchuk_Stanislav"
"2021.06.08","Jan-00",2754,2199,33,16058922,"WhitePlayerName","Piotr Veniamínovich Svidler"
"2021.06.08","Jan-00",2754,2199,33,16058922,"BlackPlayerName","Maciej Swicarz"
"2021.06.08","1/2-1/2",2485,2482,33,16058930,"WhitePlayerName","Abhimanyu Mishra"
"2021.06.08","1/2-1/2",2485,2482,33,16058930,"BlackPlayerName","Paul Velten"
"2021.06.08","Jan-00",2900,2619,19,16058932,"WhitePlayerName","Hikaru Nakamura"
"2021.06.08","Jan-00",2900,2619,19,16058932,"BlackPlayerName","Nathan Solon"
"2021.06.08","1/2-1/2",2618,2660,24,16058936,"WhitePlayerName","Shant Sargsyan"
"2021.06.08","1/2-1/2",2618,2660,24,16058936,"BlackPlayerName","Sam Sevian"
"2021.06.08","0-1",2609,2256,32,16058944,"WhitePlayerName","Arjun Erigaisi"
"2021.06.08","0-1",2609,2256,32,16058944,"BlackPlayerName","Santiago Rodriguez"
"2021.06.08","Jan-00",2643,1825,34,16058954,"WhitePlayerName","Aleksandar Indjic"
"2021.06.08","Jan-00",2643,1825,34,16058954,"BlackPlayerName","Harshavardhan G B"
"2021.06.08","Jan-00",2628,1997,38,16058956,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.06.08","Jan-00",2628,1997,38,16058956,"BlackPlayerName","Atilla Eynullayev"
"2021.06.08","1/2-1/2",2648,2629,47,16058962,"WhitePlayerName","Haik Martirosyan"
"2021.06.08","1/2-1/2",2648,2629,47,16058962,"BlackPlayerName","David Paravyan"
"2021.06.08","Jan-00",2573,2280,61,16058980,"WhitePlayerName","Vladislav Vladimirovich Kovalev"
"2021.06.08","Jan-00",2573,2280,61,16058980,"BlackPlayerName","Vladimir Mikhalsky"
"2021.06.08","Jan-00",2672,2185,40,16059002,"WhitePlayerName","Federico Perez Ponsa"
"2021.06.08","Jan-00",2672,2185,40,16059002,"BlackPlayerName","Alexander Devaev"
"2021.06.08","Jan-00",2555,2225,44,16059034,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"2021.06.08","Jan-00",2555,2225,44,16059034,"BlackPlayerName","Aleksandra Maltsevskaya"
"2021.06.08","Jan-00",2662,1914,45,16059036,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.08","Jan-00",2662,1914,45,16059036,"BlackPlayerName","Eldiar Orozbaev"
"2021.06.08","Jan-00",2776,2627,62,16059038,"WhitePlayerName","Alexander Grischuk"
"2021.06.08","Jan-00",2776,2627,62,16059038,"BlackPlayerName","Bogdan-Daniel Deac"
"2021.06.08","Jan-00",2584,2003,26,16059040,"WhitePlayerName","Andrew Tang"
"2021.06.08","Jan-00",2584,2003,26,16059040,"BlackPlayerName","Olesya Shevtchenko"
"2021.06.08","Jan-00",2782,1987,80,16059058,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.06.08","Jan-00",2782,1987,80,16059058,"BlackPlayerName","Kirk Ghazarian"
"2021.06.08","Jan-00",2629,2405,26,16059826,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.06.08","Jan-00",2629,2405,26,16059826,"BlackPlayerName","Igor L Vakhlamov"
"2021.06.09","Jan-00",2625,2460,32,16059884,"WhitePlayerName","Manuel Petrosyan"
"2021.06.09","Jan-00",2625,2460,32,16059884,"BlackPlayerName","Mamikon Gharibyan"
"2021.06.09","Jan-00",2598,2618,64,16059916,"WhitePlayerName","Aram Hakobyan"
"2021.06.09","Jan-00",2598,2618,64,16059916,"BlackPlayerName","Shant Sargsyan"
"2021.06.09","1/2-1/2",2820,2780,45,16059924,"WhitePlayerName","Fabiano Luigi Caruana"
"2021.06.09","1/2-1/2",2820,2780,45,16059924,"BlackPlayerName","Anish Giri"
"2021.06.09","0-1",2656,2770,38,16059934,"WhitePlayerName","Constantin Lupulescu"
"2021.06.09","0-1",2656,2770,38,16059934,"BlackPlayerName","Shakhriyar Mamedyarov"
"2021.06.09","1/2-1/2",2627,2770,37,16059940,"WhitePlayerName","Bogdan-Daniel Deac"
"2021.06.09","1/2-1/2",2627,2770,37,16059940,"BlackPlayerName","Wesley So"
"2021.06.09","1/2-1/2",2781,2760,46,16059966,"WhitePlayerName","Levon Aronian"
"2021.06.09","1/2-1/2",2781,2760,46,16059966,"BlackPlayerName","Maxime Vachier-Lagrave"
"2021.06.09","1/2-1/2",2629,2644,50,16060000,"WhitePlayerName","David Paravyan"
"2021.06.09","1/2-1/2",2629,2644,50,16060000,"BlackPlayerName","Samvel Ter-Sahakyan"
"2021.06.09","1/2-1/2",2660,2552,79,16060052,"WhitePlayerName","Samuel Sevian"
"2021.06.09","1/2-1/2",2660,2552,79,16060052,"BlackPlayerName","Tigran K Harutyunian"
"2021.06.10","Jan-00",1781,2430,52,16059628,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.10","Jan-00",1781,2430,52,16059628,"BlackPlayerName","Carissa Yip"
"2021.06.10","0-1",2497,1391,26,16060066,"WhitePlayerName","Volodar Murzin"
"2021.06.10","0-1",2497,1391,26,16060066,"BlackPlayerName","Leon Luke Mendonca"
"2021.06.10","1/2-1/2",2618,2625,52,16060086,"WhitePlayerName","Shant Sargsyan"
"2021.06.10","1/2-1/2",2618,2625,52,16060086,"BlackPlayerName","Manuel Petrosyan"
"2021.06.10","0-1",1861,2280,72,16060098,"WhitePlayerName","Christopher Woojin Yoo"
"2021.06.10","0-1",1861,2280,72,16060098,"BlackPlayerName","Gunay Mammadzada"
"2021.06.10","1/2-1/2",2501,2326,80,16060100,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.10","1/2-1/2",2501,2326,80,16060100,"BlackPlayerName","Zhu Jin'er"
"2021.06.10","1/2-1/2",2543,1861,45,16060106,"WhitePlayerName","Vincent Keymer"
"2021.06.10","1/2-1/2",2543,1861,45,16060106,"BlackPlayerName","Christopher Woojin Yoo"
"2021.06.10","Jan-00",2501,1781,60,16060116,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.10","Jan-00",2501,1781,60,16060116,"BlackPlayerName","Praggnanandhaa R"
"2021.06.10","Jan-00",2397,2462,38,16060118,"WhitePlayerName","Awonder Liang"
"2021.06.10","Jan-00",2397,2462,38,16060118,"BlackPlayerName","Zhansaya Abdumalik"
"2021.06.10","Jan-00",2543,2412,43,16060128,"WhitePlayerName","Vincent Keymer"
"2021.06.10","Jan-00",2543,2412,43,16060128,"BlackPlayerName","Dinara Saduakassova"
"2021.06.10","Jan-00",2497,2330,52,16060130,"WhitePlayerName","Volodar Murzin"
"2021.06.10","Jan-00",2497,2330,52,16060130,"BlackPlayerName","Jonas Buhl Bjerre"
"2021.06.10","Jan-00",1781,2497,68,16060140,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.10","Jan-00",1781,2497,68,16060140,"BlackPlayerName","Volodar Murzin"
"2021.06.10","0-1",1781,2397,49,16060142,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.10","0-1",1781,2397,49,16060142,"BlackPlayerName","Awonder Liang"
"2021.06.10","Jan-00",2397,2330,62,16060156,"WhitePlayerName","Awonder Liang"
"2021.06.10","Jan-00",2397,2330,62,16060156,"BlackPlayerName","Jonas Buhl Bjerre"
"2021.06.10","1/2-1/2",2648,2644,45,16060160,"WhitePlayerName","Haik Martirosyan"
"2021.06.10","1/2-1/2",2648,2644,45,16060160,"BlackPlayerName","Samvel Ter-Sahakyan"
"2021.06.10","Jan-00",1927,2394,83,16060166,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.10","Jan-00",1927,2394,83,16060166,"BlackPlayerName","Polina Shuvalova"
"2021.06.10","1/2-1/2",1927,2412,77,16060170,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.10","1/2-1/2",1927,2412,77,16060170,"BlackPlayerName","Dinara Saduakassova"
"2021.06.11","0-1",2629,2618,31,16059604,"WhitePlayerName","David Paravyan"
"2021.06.11","0-1",2629,2618,31,16059604,"BlackPlayerName","Shant Sargsyan"
"2021.06.11","Jan-00",2543,2254,33,16059614,"WhitePlayerName","Vincent Keymer"
"2021.06.11","Jan-00",2543,2254,33,16059614,"BlackPlayerName","Olga Badelka"
"2021.06.11","Jan-00",2397,2280,34,16059616,"WhitePlayerName","Awonder Liang"
"2021.06.11","Jan-00",2397,2280,34,16059616,"BlackPlayerName","Gunay Mammadzada"
"2021.06.11","Jan-00",2776,2656,27,16059618,"WhitePlayerName","Alexander Grischuk"
"2021.06.11","Jan-00",2776,2656,27,16059618,"BlackPlayerName","Constantin Lupulescu"
"2021.06.11","0-1",2397,1861,36,16059624,"WhitePlayerName","Awonder Liang"
"2021.06.11","0-1",2397,1861,36,16059624,"BlackPlayerName","Christopher Woojin Yoo"
"2021.06.11","1/2-1/2",2625,2552,36,16059630,"WhitePlayerName","Manuel Petrosyan"
"2021.06.11","1/2-1/2",2625,2552,36,16059630,"BlackPlayerName","Tigran K Harutyunian"
"2021.06.11","Jan-00",2501,2394,17,16059634,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.11","Jan-00",2501,2394,17,16059634,"BlackPlayerName","Polina Shuvalova"
"2021.06.11","Jan-00",2497,2462,69,16059650,"WhitePlayerName","Volodar Murzin"
"2021.06.11","Jan-00",2497,2462,69,16059650,"BlackPlayerName","Zhansaya Abdumalik"
"2021.06.11","Jan-00",1927,2397,22,16059652,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.11","Jan-00",1927,2397,22,16059652,"BlackPlayerName","Awonder Liang"
"2021.06.11","1/2-1/2",2598,2590,45,16059656,"WhitePlayerName","Aram Hakobyan"
"2021.06.11","1/2-1/2",2598,2590,45,16059656,"BlackPlayerName","Hovhannes Gabuzyan"
"2021.06.11","1/2-1/2",2627,2765,44,16059660,"WhitePlayerName","Bogdan-Daniel Deac"
"2021.06.11","1/2-1/2",2627,2765,44,16059660,"BlackPlayerName","Teimour Radjabov"
"2021.06.11","Jan-00",1781,2326,39,16059682,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.11","Jan-00",1781,2326,39,16059682,"BlackPlayerName","Zhu Jin'er"
"2021.06.11","Jan-00",2644,2460,40,16059694,"WhitePlayerName","Samvel Ter-Sahakyan"
"2021.06.11","Jan-00",2644,2460,40,16059694,"BlackPlayerName","Mamikon Gharibyan"
"2021.06.11","Jan-00",2485,2233,35,16059700,"WhitePlayerName","Abhimanyu Mishra"
"2021.06.11","Jan-00",2485,2233,35,16059700,"BlackPlayerName","Zsoka Gaal"
"2021.06.11","Jan-00",1927,2254,28,16059704,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.11","Jan-00",1927,2254,28,16059704,"BlackPlayerName","Olga Badelka"
"2021.06.11","Jan-00",2497,1861,23,16059708,"WhitePlayerName","Volodar Murzin"
"2021.06.11","Jan-00",2497,1861,23,16059708,"BlackPlayerName","Christopher Woojin Yoo"
"2021.06.11","Jan-00",1781,2543,40,16059712,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.11","Jan-00",1781,2543,40,16059712,"BlackPlayerName","Vincent Keymer"
"2021.06.11","Jan-00",2501,2527,36,16059722,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.11","Jan-00",2501,2527,36,16059722,"BlackPlayerName","Lei Tingjie"
"2021.06.11","Jan-00",2543,1927,65,16059728,"WhitePlayerName","Vincent Keymer"
"2021.06.11","Jan-00",2543,1927,65,16059728,"BlackPlayerName","Gukesh D"
"2021.06.11","1/2-1/2",2660,2648,63,16059750,"WhitePlayerName","Samuel Sevian"
"2021.06.11","1/2-1/2",2660,2648,63,16059750,"BlackPlayerName","Haik M Martirosyan"
"2021.06.11","Jan-00",2397,2254,64,16059754,"WhitePlayerName","Awonder Liang"
"2021.06.11","Jan-00",2397,2254,64,16059754,"BlackPlayerName","Olga Badelka"
"2021.06.11","1/2-1/2",2770,2780,82,16059762,"WhitePlayerName","Wesley So"
"2021.06.11","1/2-1/2",2770,2780,82,16059762,"BlackPlayerName","Anish Giri"
"2021.06.11","Jan-00",1781,2330,44,16059772,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.11","Jan-00",1781,2330,44,16059772,"BlackPlayerName","Jonas Buhl Bjerre"
"2021.06.11","Jan-00",2497,2280,56,16059776,"WhitePlayerName","Volodar Murzin"
"2021.06.11","Jan-00",2497,2280,56,16059776,"BlackPlayerName","Gunay Mammadzada"
"2021.06.11","1/2-1/2",1861,2393,63,16059798,"WhitePlayerName","Christopher Woojin Yoo"
"2021.06.11","1/2-1/2",1861,2393,63,16059798,"BlackPlayerName","Sarasadat Khademalsharieh"
"2021.06.11","1/2-1/2",2543,2115,70,16059812,"WhitePlayerName","Vincent Keymer"
"2021.06.11","1/2-1/2",2543,2115,70,16059812,"BlackPlayerName","Nurgyul Salimova"
"2021.06.11","Jan-00",2501,2412,30,16059814,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.11","Jan-00",2501,2412,30,16059814,"BlackPlayerName","Dinara Saduakassova"
"2021.06.12","Jan-00",2781,2776,29,16060186,"WhitePlayerName","Levon Aronian"
"2021.06.12","Jan-00",2781,2776,29,16060186,"BlackPlayerName","Alexander Grischuk"
"2021.06.12","0-1",2483,2232,29,16060188,"WhitePlayerName","Humpy Koneru"
"2021.06.12","0-1",2483,2232,29,16060188,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","1/2-1/2",2618,2644,19,16060204,"WhitePlayerName","Shant Sargsyan"
"2021.06.12","1/2-1/2",2618,2644,19,16060204,"BlackPlayerName","Samvel Ter-Sahakyan"
"2021.06.12","Jan-00",2483,2232,55,16060228,"WhitePlayerName","Humpy Koneru"
"2021.06.12","Jan-00",2483,2232,55,16060228,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","Jan-00",2397,2393,30,16060232,"WhitePlayerName","Awonder Liang"
"2021.06.12","Jan-00",2397,2393,30,16060232,"BlackPlayerName","Sarasadat Khademalsharieh"
"2021.06.12","0-1",2660,2598,61,16060244,"WhitePlayerName","Samuel Sevian"
"2021.06.12","0-1",2660,2598,61,16060244,"BlackPlayerName","Aram Hakobyan"
"2021.06.12","0-1",2483,2232,46,16060254,"WhitePlayerName","Humpy Koneru"
"2021.06.12","0-1",2483,2232,46,16060254,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","Jan-00",2497,2254,33,16060256,"WhitePlayerName","Volodar Murzin"
"2021.06.12","Jan-00",2497,2254,33,16060256,"BlackPlayerName","Olga Badelka"
"2021.06.12","0-1",1927,2497,45,16060258,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.12","0-1",1927,2497,45,16060258,"BlackPlayerName","Volodar Murzin"
"2021.06.12","0-1",1861,2418,33,16060262,"WhitePlayerName","Christopher Woojin Yoo"
"2021.06.12","0-1",1861,2418,33,16060262,"BlackPlayerName","Nihal Sarin"
"2021.06.12","0-1",1781,2462,42,16060282,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.12","0-1",1781,2462,42,16060282,"BlackPlayerName","Zhansaya Abdumalik"
"2021.06.12","Jan-00",1861,2501,64,16060286,"WhitePlayerName","Christopher Woojin Yoo"
"2021.06.12","Jan-00",1861,2501,64,16060286,"BlackPlayerName","Nodirbek Abdusattorov"
"2021.06.12","Jan-00",2543,2397,45,16060290,"WhitePlayerName","Vincent Keymer"
"2021.06.12","Jan-00",2543,2397,45,16060290,"BlackPlayerName","Awonder Liang"
"2021.06.12","Jan-00",1927,2430,35,16060302,"WhitePlayerName","Dommaraju Gukesh"
"2021.06.12","Jan-00",1927,2430,35,16060302,"BlackPlayerName","Carissa Yip"
"2021.06.12","0-1",2501,1927,64,16060310,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.06.12","0-1",2501,1927,64,16060310,"BlackPlayerName","Gukesh D"
"2021.06.12","0-1",2483,2232,37,16060320,"WhitePlayerName","Humpy Koneru"
"2021.06.12","0-1",2483,2232,37,16060320,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","Jan-00",2780,2760,50,16060326,"WhitePlayerName","Anish Giri"
"2021.06.12","Jan-00",2780,2760,50,16060326,"BlackPlayerName","Maxime Vachier-Lagrave"
"2021.06.12","1/2-1/2",2483,2232,37,16060328,"WhitePlayerName","Humpy Koneru"
"2021.06.12","1/2-1/2",2483,2232,37,16060328,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","0-1",2483,2232,33,16060334,"WhitePlayerName","Humpy Koneru"
"2021.06.12","0-1",2483,2232,33,16060334,"BlackPlayerName","Bibisara Assaubayeva"
"2021.06.12","Jan-00",1781,2280,32,16060338,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.06.12","Jan-00",1781,2280,32,16060338,"BlackPlayerName","Gunay Mammadzada"
"2021.06.12","0-1",2483,2232,39,16060340,"WhitePlayerName","Humpy Koneru"
